trade_id,strategy_name,symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl_R,pnl_usd,exit_reason,session,regime,regime_snapshot_id,structure_state,volatility_state,orderflow_state,macro_state,oi_state,cvd_state,funding_state,coinbase_premium_state,etf_flow_state,setup_type,original_regime_snapshot_id,original_oi_state,original_funding_state,original_orderflow_state,original_etf_flow_state,original_macro_state
T0469,BTP_ETH_30m,ETHUSDT,short,2026-03-30 12:00:00,2026-03-30 17:00:00,2069.783,2055.1456,1.173,101.1884,TP2,overlap,range,range_W14_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0470,BTP_ETH_30m,ETHUSDT,short,2026-03-31 02:30:00,2026-03-31 08:30:00,2071.8728,2038.8831,1.117,118.619,TP2,Asia,range,range_W14_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0471,BTP_ETH_30m,ETHUSDT,short,2026-03-31 15:00:00,2026-03-31 16:30:00,2059.2641,2101.5779,-1.024,-157.8604,SL,overlap,range,range_W14_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0472,BAW_ETH_5m,ETHUSDT,short,2026-04-01 01:00:00,2026-04-01 01:35:00,2109.459,2090.9464,3.151,62.0702,TP2,Asia,range,range_W14_2026,range,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0473,BAW_ETH_5m,ETHUSDT,short,2026-04-02 16:40:00,2026-04-02 17:40:00,2066.1834,2058.22,0.706,25.1561,TIME,NY,range,range_W14_2026,range,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0474,ATR_ETH_3m,ETHUSDT,short,2026-04-04 14:39:00,2026-04-04 14:45:00,2045.6254,2050.51,-0.975,-21.6586,SL,weekend,range,range_W14_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0475,BAW_ETH_5m,ETHUSDT,short,2026-04-04 19:15:00,2026-04-04 20:15:00,2071.9128,2062.31,0.748,31.0106,TIME,weekend,range,range_W14_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0476,ATR_ETH_3m,ETHUSDT,long,2026-04-04 19:15:00,2026-04-04 20:18:00,2071.6971,2061.56,-0.621,-40.4487,CH_IN,weekend,range,range_W14_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0477,ATR_ETH_3m,ETHUSDT,long,2026-04-05 22:42:00,2026-04-05 23:15:00,2069.5869,2112.25,2.772,140.9784,TP2,weekend,range,range_W14_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W14_2026,unknown,unknown,unknown,unknown,unknown
T0478,BAW_ETH_5m,ETHUSDT,short,2026-04-06 02:20:00,2026-04-06 03:20:00,2133.2767,2134.82,-0.392,-9.176,TIME,Asia,range,range_W15_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W15_2026,unknown,unknown,unknown,unknown,unknown
T0479,ATR_ETH_3m,ETHUSDT,long,2026-04-07 23:03:00,2026-04-08 05:33:00,2216.1616,2240.53,0.271,78.7183,SL,Asia,trend_up,trend_up_20260407,trend_up,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W15_2026,unknown,unknown,unknown,unknown,unknown
T0480,BTP_ETH_30m,ETHUSDT,long,2026-04-09 00:00:00,2026-04-09 01:00:00,2184.2884,2170.4821,-1.079,-51.1554,SL,Asia,range,range_W15_2026,range,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W15_2026,unknown,unknown,unknown,unknown,unknown
T0481,ATR_ETH_3m,ETHUSDT,short,2026-04-09 11:15:00,2026-04-09 12:27:00,2180.8419,2183.82,-0.438,-11.0308,SL,London,range,range_W15_2026,range,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W15_2026,unknown,unknown,unknown,unknown,unknown
T0482,BTP_ETH_30m,ETHUSDT,long,2026-04-09 14:30:00,2026-04-09 15:00:00,2177.1177,2180.44,0.233,21.8936,TP2,overlap,trend_up,trend_up_20260409,trend_up,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W15_2026,unknown,unknown,unknown,unknown,unknown
T0483,BAW_ETH_5m,ETHUSDT,short,2026-04-11 09:30:00,2026-04-11 10:30:00,2239.676,2240.27,-0.349,-5.7391,TIME,weekend,trend_up,trend_up_20260411,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W15_2026,unknown,unknown,unknown,unknown,unknown
T0484,ATR_ETH_3m,ETHUSDT,long,2026-04-11 18:36:00,2026-04-11 20:30:00,2300.9101,2292.16,-0.195,-32.2715,SL,weekend,trend_up,trend_up_20260411,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W15_2026,unknown,unknown,unknown,unknown,unknown
T0485,BTP_ETH_30m,ETHUSDT,long,2026-04-12 02:30:00,2026-04-12 10:30:00,2222.4822,2196.773,-1.043,-90.5086,SL,weekend,range,range_W15_2026,range,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W15_2026,unknown,unknown,unknown,unknown,unknown
T0486,BAW_ETH_5m,ETHUSDT,short,2026-04-12 20:45:00,2026-04-12 21:45:00,2206.1094,2206.29,-0.139,-4.3641,TIME,weekend,range,range_W15_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W15_2026,unknown,unknown,unknown,unknown,unknown
T0487,ATR_ETH_3m,ETHUSDT,short,2026-04-13 13:36:00,2026-04-13 13:42:00,2182.7517,2187.04,-0.638,-18.4847,SL,overlap,range,range_W16_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W16_2026,unknown,unknown,unknown,unknown,unknown
T0488,ATR_ETH_3m,ETHUSDT,long,2026-04-13 14:57:00,2026-04-13 16:00:00,2233.1133,2205.86,-0.699,-95.2813,CH_IN,overlap,range,range_W16_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W16_2026,unknown,unknown,unknown,unknown,unknown
T0489,ATR_ETH_3m,ETHUSDT,long,2026-04-13 22:24:00,2026-04-14 04:30:00,2322.2322,2365.43,0.553,135.7638,SL,Asia,trend_up,trend_up_20260413,trend_up,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0490,ATR_ETH_3m,ETHUSDT,short,2026-04-16 13:45:00,2026-04-16 13:54:00,2331.8168,2305.05,2.478,80.6535,TP2,overlap,trend_up,trend_up_20260416,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0491,BTP_ETH_30m,ETHUSDT,long,2026-04-16 14:30:00,2026-04-16 15:30:00,2308.7208,2332.4119,0.768,85.1047,TP2,overlap,trend_up,trend_up_20260416,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0492,BTP_BTC_1H,BTCUSDT,long,2026-04-16 16:00:00,2026-04-16 18:00:00,74148.0141,74557.8125,0.323,37.9191,TP2,NY,trend_up,trend_up_20260416,trend_up,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0493,BTP_ETH_30m,ETHUSDT,long,2026-04-17 03:00:00,2026-04-17 07:00:00,2327.5127,2340.8238,0.681,31.1611,TP2,Asia,trend_up,trend_up_20260417,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0494,BTP_ETH_30m,ETHUSDT,long,2026-04-18 09:30:00,2026-04-18 10:00:00,2374.8175,2359.346,-1.077,-52.6111,SL,weekend,trend_up,trend_up_20260418,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0495,BTP_BTC_1H,BTCUSDT,long,2026-04-18 13:00:00,2026-04-18 18:00:00,76088.108,75486.2188,-1.063,-63.0782,SL,weekend,trend_up,trend_up_20260418,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0496,BTP_ETH_30m,ETHUSDT,long,2026-04-18 11:00:00,2026-04-18 18:30:00,2355.0555,2340.4241,-1.08,-50.3456,SL,weekend,trend_up,trend_up_20260418,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0497,BAW_ETH_5m,ETHUSDT,long,2026-04-18 18:45:00,2026-04-18 19:45:00,2347.7448,2347.72,-0.233,-3.8291,TIME,weekend,trend_up,trend_up_20260418,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0498,BAW_ETH_5m,ETHUSDT,long,2026-04-19 04:50:00,2026-04-19 05:50:00,2331.5231,2330.91,-0.499,-5.7223,TIME,weekend,trend_up,trend_up_20260419,trend_up,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0499,BAW_ETH_5m,ETHUSDT,short,2026-04-19 13:25:00,2026-04-19 14:05:00,2339.766,2328.2534,2.409,33.1531,TP2,weekend,trend_up,trend_up_20260419,trend_up,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0500,BTP_ETH_30m,ETHUSDT,long,2026-04-19 07:30:00,2026-04-19 17:30:00,2314.5014,2295.0,-0.705,-66.9432,TIME,weekend,trend_up,trend_up_20260419,trend_up,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W16_2026,unknown,unknown,unknown,unknown,unknown
T0501,BTP_BTC_1H,BTCUSDT,long,2026-04-20 01:00:00,2026-04-20 07:00:00,74556.8549,74948.3187,0.572,63.7221,TP2,Asia,range,range_W17_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W17_2026,unknown,unknown,unknown,unknown,unknown
T0502,ATR_ETH_3m,ETHUSDT,long,2026-04-20 14:24:00,2026-04-20 14:39:00,2316.6216,2295.74,-1.446,-71.3537,SL,overlap,range,range_W17_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W17_2026,unknown,unknown,unknown,unknown,unknown
T0503,BTP_ETH_30m,ETHUSDT,long,2026-04-20 15:00:00,2026-04-20 18:00:00,2316.8317,2306.2325,0.044,7.081,TP2,overlap,range,range_W17_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W17_2026,unknown,unknown,unknown,unknown,unknown
T0504,BTP_ETH_30m,ETHUSDT,long,2026-04-21 13:00:00,2026-04-21 14:00:00,2306.8607,2318.2694,0.664,43.9695,TP2,overlap,range,range_W17_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W17_2026,unknown,unknown,unknown,unknown,unknown
T0505,BTP_ETH_30m,ETHUSDT,long,2026-04-21 15:30:00,2026-04-21 16:30:00,2309.5409,2315.6525,0.334,30.8454,TP2,overlap,range,range_W17_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W17_2026,unknown,unknown,unknown,unknown,unknown
T0506,BTP_ETH_30m,ETHUSDT,long,2026-04-23 02:30:00,2026-04-23 03:30:00,2351.0151,2333.0643,-1.065,-61.0149,SL,Asia,trend_up,trend_up_20260423,trend_up,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W17_2026,unknown,unknown,unknown,unknown,unknown
T0507,BTP_ETH_30m,ETHUSDT,long,2026-04-26 04:00:00,2026-04-26 05:00:00,2309.741,2314.015,0.685,31.341,TP2,weekend,range,range_W17_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W17_2026,unknown,unknown,unknown,unknown,unknown
T0508,BAW_ETH_5m,ETHUSDT,short,2026-04-26 23:50:00,2026-04-27 00:25:00,2367.9032,2357.9651,1.234,27.7275,TP2,weekend,trend_up,trend_up_20260426,trend_up,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W17_2026,unknown,unknown,unknown,unknown,unknown
T0509,ATR_ETH_3m,ETHUSDT,short,2026-04-27 15:00:00,2026-04-27 15:18:00,2308.5491,2283.67,1.918,71.8401,TP2,overlap,range,range_W18_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W18_2026,unknown,unknown,unknown,unknown,unknown
T0510,ATR_ETH_3m,ETHUSDT,long,2026-04-29 01:48:00,2026-04-29 02:30:00,2293.8694,2284.83,-1.105,-33.305,SL,Asia,range,range_W18_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W18_2026,unknown,unknown,unknown,unknown,unknown
T0511,ATR_ETH_3m,ETHUSDT,short,2026-04-29 18:18:00,2026-04-29 20:03:00,2238.3161,2235.66,0.033,5.15,SL,NY,range,range_W18_2026,range,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W18_2026,unknown,unknown,unknown,unknown,unknown
T0512,ATR_ETH_3m,ETHUSDT,long,2026-05-03 22:06:00,2026-05-03 22:12:00,2333.2333,2346.99,1.671,38.2101,TP2,weekend,range,range_W18_2026,range,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W18_2026,unknown,unknown,unknown,unknown,unknown
T0513,BAW_ETH_5m,ETHUSDT,short,2026-05-04 01:40:00,2026-05-04 01:45:00,2325.5674,2333.6914,-1.603,-29.9499,EXT,Asia,trend_up,trend_up_20260504,trend_up,low,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W19_2026,unknown,unknown,unknown,unknown,unknown
T0514,BAW_ETH_5m,ETHUSDT,long,2026-05-05 14:20:00,2026-05-05 15:20:00,2378.7679,2382.24,0.193,7.1973,TIME,overlap,range,range_W19_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W19_2026,unknown,unknown,unknown,unknown,unknown
T0515,BTP_BTC_1H,BTCUSDT,long,2026-05-07 04:00:00,2026-05-07 06:00:00,80947.994,81306.4688,0.751,34.3652,TP2,Asia,trend_up,trend_up_20260507,trend_up,high,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,trend_up_W19_2026,unknown,unknown,unknown,unknown,unknown
T0516,ATR_ETH_3m,ETHUSDT,short,2026-05-08 12:48:00,2026-05-08 13:27:00,2283.9716,2273.11,1.538,29.6542,TP2,overlap,range,range_W19_2026,range,medium,bullish,flow_driven,flat,unknown,negative,unknown,inflow,unknown,range_W19_2026,unknown,unknown,unknown,unknown,unknown
